"UNIQUE_ID","Occupation_42","ACT","DEGREE","insee_code","SEX","CURRENT_AGE","Familty_type","is_student","target"
13097,"csp_8_5","act2-4","DIPL12","17415","Female",24,"TYPEM4|2",FALSE,70.0359
13100,"csp_7_8","act2-1","DIPL13","17415","Female",91,"TYPEM4|4",FALSE,71.71
13103,"csp_4_7","act1-1","DIPL13","17415","Female",62,"TYPEM4|3",FALSE,58.0123
13104,"csp_7_8","act2-1","DIPL2","17415","Male",64,"TYPEM4|4",FALSE,68.3972
13105,"csp_7_7","act2-1","DIPL2","17415","Female",82,"TYPEM1|2",FALSE,84.2218
13108,"csp_6_4","act1-1","DIPL16","17415","Male",49,"TYPEM4|2",FALSE,36.8644
13109,"csp_7_8","act2-1","DIPL2","17415","Female",72,"TYPEM4|4",FALSE,77.2501
13112,"csp_4_6","act1-1","DIPL16","17420","Female",38,"TYPEM4|1",FALSE,45.2443
13113,"csp_6_8","act1-1","DIPL1","17420","Male",57,"TYPEM4|1",FALSE,50.7492
13114,"csp_7_5","act2-1","DIPL16","17421","Male",76,"TYPEM4|4",FALSE,57.0548
13115,"csp_6_8","act1-1","DIPL13","17421","Male",31,"TYPEM4|1",FALSE,38.79
13116,"csp_6_7","act1-1","DIPL13","17421","Male",44,"TYPEM1|1",FALSE,51.0457
13117,"csp_3_3","act1-1","DIPL17","17421","Male",57,"TYPEM3|1",FALSE,40.5504
13123,"csp_8_4","act2-2","DIPL12","17421","Female",17,"TYPEM4|1",TRUE,57.4996
13124,"csp_6_3","act1-1","DIPL3","17421","Male",29,"TYPEM4|3",FALSE,31.702
13125,"csp_8_1","act1-2","DIPL18","17421","Female",22,"TYPEM4|1",FALSE,57.7118
13131,"csp_5_2","act1-1","DIPL13","17425","Male",57,"TYPEM4|1",FALSE,47.7191
13134,"csp_7_1","act2-1","DIPL11","17426","Female",93,"TYPEM3|2",FALSE,74.5846
13136,"csp_5_2","act1-1","DIPL13","17429","Male",31,"TYPEM1|1",FALSE,43.9203
13137,"csp_6_7","act1-1","DIPL2","17429","Male",51,"TYPEM1|1",FALSE,55.3286
13138,"csp_8_4","act2-2","DIPL12","17429","Male",16,"TYPEM4|1",TRUE,50.4829
13139,"csp_7_8","act2-1","DIPL13","17433","Male",83,"TYPEM4|4",FALSE,59.0739
13140,"csp_7_8","act2-1","DIPL2","17434","Male",82,"TYPEM1|1",FALSE,70.9604
13143,"csp_4_7","act1-2","DIPL14","17434","Male",46,"TYPEM4|3",FALSE,54.4496
13145,"csp_7_7","act2-1","DIPL17","17434","Female",65,"TYPEM4|4",FALSE,61.5394
13147,"csp_5_4","act1-1","DIPL16","17434","Female",57,"TYPEM1|2",FALSE,52.7503
13150,"csp_4_6","act1-1","DIPL17","17434","Female",35,"TYPEM4|1",FALSE,49.1063
13151,"csp_6_5","act1-1","DIPL16","17434","Female",32,"TYPEM1|2",FALSE,50.0844
13152,"csp_7_7","act2-1","DIPL15","17434","Male",74,"TYPEM4|4",FALSE,58.3816
13153,"csp_6_4","act1-1","DIPL13","17434","Male",65,"TYPEM4|2",FALSE,37.7099
13155,"csp_7_8","act2-1","DIPL2","17434","Female",72,"TYPEM4|4",FALSE,72.1612
13156,"csp_7_8","act2-1","DIPL13","17435","Female",69,"TYPEM4|4",FALSE,64.0016
13157,"csp_7_2","act2-1","DIPL11","17439","Male",71,"TYPEM4|4",FALSE,60.6075
13161,"csp_5_2","act1-1","DIPL18","17444","Male",37,"TYPEM3|2",FALSE,42.4485
13162,"csp_5_6","act1-1","DIPL13","17445","Female",50,"TYPEM4|1",FALSE,70.3528
13163,"csp_7_7","act2-1","DIPL2","17446","Female",96,"TYPEM1|2",FALSE,80.9312
13164,"csp_7_7","act2-1","DIPL13","17446","Female",72,"TYPEM4|4",FALSE,65.5029
13169,"csp_5_4","act1-1","DIPL14","17448","Female",58,"TYPEM4|1",FALSE,49.5933
13170,"csp_7_7","act2-1","DIPL12","17448","Female",80,"TYPEM1|2",FALSE,76.8257
13171,"csp_6_4","act1-1","DIPL13","17448","Male",26,"TYPEM4|1",FALSE,38.3961
13176,"csp_6_5","act1-1","DIPL13","17449","Male",39,"TYPEM1|1",FALSE,40.2406
13177,"csp_3_4","act1-1","DIPL18","17449","Male",40,"TYPEM4|1",FALSE,52.0732
13179,"csp_7_7","act2-1","DIPL12","17449","Male",68,"TYPEM4|4",FALSE,61.2518
13180,"csp_6_3","act1-2","DIPL13","17449","Male",55,"TYPEM4|4",FALSE,43.1035
13182,"csp_3_1","act1-1","DIPL15","17449","Female",57,"TYPEM4|3",FALSE,59.8715
13185,"csp_7_7","act2-1","DIPL11","17449","Female",93,"TYPEM1|2",FALSE,72.653
13186,"csp_4_2","act1-1","DIPL16","17449","Male",41,"TYPEM4|1",FALSE,50.114
13187,"csp_7_5","act2-1","DIPL17","17449","Female",87,"TYPEM1|2",FALSE,73.1858
13188,"csp_7_7","act2-1","DIPL11","17449","Female",76,"TYPEM4|4",FALSE,66.7862
13189,"csp_7_7","act2-1","DIPL1","17450","Female",71,"TYPEM4|4",FALSE,68.6704
13194,"csp_8_5","act2-5","DIPL14","17452","Female",41,"TYPEM4|2",FALSE,65.6325
13196,"csp_7_7","act2-1","DIPL11","17452","Female",88,"TYPEM1|2",FALSE,72.7899
13199,"csp_4_7","act1-1","DIPL3","17452","Male",59,"TYPEM4|1",FALSE,54.0669
13201,"csp_7_5","act2-1","DIPL14","17457","Female",81,"TYPEM1|2",FALSE,77.8335
13204,"csp_4_6","act1-1","DIPL17","17460","Female",35,"TYPEM4|1",FALSE,53.961
13205,"csp_5_4","act1-1","DIPL14","17460","Male",58,"TYPEM4|1",FALSE,58.9112
13207,"csp_7_5","act2-1","DIPL16","17461","Female",61,"TYPEM1|2",FALSE,70.0591
13208,"csp_5_6","act1-1","DIPL15","17461","Female",21,"TYPEM4|1",TRUE,36.549
13210,"csp_6_3","act1-1","DIPL13","17461","Male",49,"TYPEM4|1",FALSE,49.8766
13212,"csp_4_3","act1-1","DIPL16","17461","Female",43,"TYPEM4|1",FALSE,54.0003
13214,"csp_5_6","act1-1","DIPL15","17463","Female",52,"TYPEM4|1",FALSE,68.0775
13215,"csp_4_7","act1-1","DIPL13","17464","Male",51,"TYPEM3|1",FALSE,44.1249
13218,"csp_1_1","act1-1","DIPL13","17466","Male",54,"TYPEM4|1",FALSE,56.1539
13220,"csp_8_4","act2-2","DIPL12","17471","Male",17,"TYPEM3|1",TRUE,36.2025
13222,"csp_8_4","act2-2","DIPL12","17472","Male",16,"TYPEM4|1",TRUE,50.3258
13224,"csp_8_6","act2-4","DIPL2","17472","Female",62,"TYPEM4|4",FALSE,78.5408
13225,"csp_6_3","act1-1","DIPL13","17472","Male",51,"TYPEM1|1",FALSE,46.994
13228,"csp_7_7","act2-1","DIPL11","17474","Female",88,"TYPEM2|0",FALSE,59.6712
13230,"csp_7_5","act2-1","DIPL14","17474","Male",80,"TYPEM4|4",FALSE,61.8001
13232,"csp_5_2","act1-1","DIPL13","17483","Male",52,"TYPEM4|1",FALSE,51.7037
13233,"csp_4_7","act1-2","DIPL13","17484","Male",31,"TYPEM1|1",FALSE,47.588
13235,"csp_4_8","act1-1","DIPL17","17484","Male",25,"TYPEM1|1",FALSE,37.9396
13236,"csp_4_6","act1-1","DIPL16","17484","Female",33,"TYPEM1|2",FALSE,48.4201
13237,"csp_7_5","act2-1","DIPL16","17485","Male",73,"TYPEM4|4",FALSE,58.8849
13239,"csp_5_3","act1-1","DIPL13","17485","Male",46,"TYPEM1|1",FALSE,44.3562
13245,"csp_7_7","act2-1","DIPL13","18005","Male",63,"TYPEM4|4",FALSE,60.8402
13247,"csp_8_4","act2-2","DIPL12","18005","Male",16,"TYPEM4|1",TRUE,54.9865
13248,"csp_8_5","act2-5","DIPL13","18007","Female",46,"TYPEM4|2",FALSE,66.0652
13250,"csp_5_4","act1-1","DIPL14","18009","Female",50,"TYPEM3|2",FALSE,50.5957
13252,"csp_5_6","act1-2","DIPL13","18011","Female",30,"TYPEM3|2",FALSE,62.1054
13255,"csp_5_4","act1-1","DIPL16","18013","Female",37,"TYPEM4|1",FALSE,56.155
13256,"csp_5_2","act1-1","DIPL16","18014","Female",33,"TYPEM3|2",FALSE,43.3589
13257,"csp_7_7","act2-1","DIPL11","18015","Female",71,"TYPEM2|0",FALSE,64.5039
13258,"csp_7_5","act2-1","DIPL14","18015","Female",65,"TYPEM1|2",FALSE,80.7716
13259,"csp_6_9","act1-1","DIPL2","18015","Male",50,"TYPEM4|1",FALSE,54.2241
13260,"csp_5_5","act1-1","DIPL12","18015","Female",24,"TYPEM4|1",FALSE,72.6609
13262,"csp_2_1","act1-1","DIPL13","18015","Female",36,"TYPEM4|1",FALSE,67.5501
13263,"csp_7_8","act2-1","DIPL11","18015","Male",68,"TYPEM1|1",FALSE,68.1955
13265,"csp_5_4","act1-1","DIPL16","18016","Female",47,"TYPEM4|3",FALSE,46.1859
13267,"csp_6_7","act1-1","DIPL15","18018","Male",29,"TYPEM4|1",FALSE,38.4942
13269,"csp_7_7","act2-1","DIPL11","18018","Female",72,"TYPEM3|2",FALSE,74.7635
13270,"csp_6_3","act1-1","DIPL15","18018","Male",36,"TYPEM4|1",FALSE,44.8133
13271,"csp_7_4","act2-1","DIPL18","18020","Male",67,"TYPEM4|3",FALSE,67.1466
13274,"csp_5_2","act1-1","DIPL16","18020","Female",49,"TYPEM4|3",FALSE,38.7049
13276,"csp_8_5","act2-4","DIPL2","18022","Female",57,"TYPEM4|4",FALSE,82.8256
13277,"csp_5_2","act1-1","DIPL14","18023","Female",32,"TYPEM2|0",FALSE,42.3487
13278,"csp_4_2","act1-1","DIPL14","18023","Female",54,"TYPEM4|1",FALSE,65.8008
13279,"csp_5_2","act1-1","DIPL3","18025","Female",54,"TYPEM1|2",FALSE,58.0968
13280,"csp_4_3","act1-1","DIPL16","18025","Male",35,"TYPEM4|1",FALSE,47.8571
13281,"csp_7_7","act2-1","DIPL11","18025","Female",69,"TYPEM1|2",FALSE,75.3295
13282,"csp_5_2","act1-1","DIPL13","18026","Female",20,"TYPEM1|2",FALSE,61.3818
13284,"csp_7_8","act2-1","DIPL2","18027","Female",73,"TYPEM1|2",FALSE,86.0099
13285,"csp_5_4","act1-1","DIPL13","18027","Female",51,"TYPEM3|2",FALSE,56.4156
13287,"csp_5_5","act1-2","DIPL13","18030","Female",30,"TYPEM3|2",FALSE,56.0714
13292,"csp_7_7","act2-1","DIPL19","18033","Male",74,"TYPEM1|1",FALSE,67.9361
13294,"csp_5_2","act1-1","DIPL13","18033","Female",37,"TYPEM4|1",FALSE,53.4319
13295,"csp_8_5","act2-5","DIPL13","18033","Male",61,"TYPEM2|0",FALSE,53.4904
13296,"csp_6_7","act1-1","DIPL13","18033","Male",31,"TYPEM4|1",FALSE,28.1748
13300,"csp_5_6","act1-1","DIPL13","18033","Female",16,"TYPEM4|1",TRUE,35.8879
13302,"csp_3_8","act1-1","DIPL18","18033","Male",35,"TYPEM3|2",FALSE,41.1747
13303,"csp_8_4","act2-2","DIPL14","18033","Male",18,"TYPEM3|1",TRUE,36.7884
13305,"csp_4_6","act1-1","DIPL17","18033","Female",39,"TYPEM4|1",FALSE,45.6538
13309,"csp_7_5","act2-1","DIPL15","18033","Female",73,"TYPEM4|4",FALSE,71.8804
13311,"csp_7_8","act2-1","DIPL13","18033","Female",93,"TYPEM1|2",FALSE,74.6204
13316,"csp_4_2","act1-1","DIPL16","18033","Female",26,"TYPEM4|4",FALSE,44.2561
13317,"csp_6_2","act1-1","DIPL3","18033","Male",55,"TYPEM4|4",FALSE,43.9037
13318,"csp_7_1","act2-1","DIPL12","18033","Male",69,"TYPEM4|4",FALSE,70.9819
13319,"csp_7_2","act2-1","DIPL13","18033","Male",82,"TYPEM2|0",FALSE,54.1921
13321,"csp_7_4","act2-1","DIPL2","18033","Male",89,"TYPEM4|4",FALSE,74.8507
13326,"csp_8_4","act2-2","DIPL12","18033","Male",16,"TYPEM4|1",TRUE,54.46
13329,"csp_6_7","act1-1","DIPL16","18033","Male",34,"TYPEM4|2",FALSE,41.917
13330,"csp_7_8","act2-1","DIPL1","18033","Female",85,"TYPEM3|2",FALSE,71.699
13332,"csp_7_8","act2-1","DIPL13","18033","Male",78,"TYPEM4|4",FALSE,62.234
13333,"csp_7_8","act2-1","DIPL13","18033","Male",78,"TYPEM4|4",FALSE,62.2032
13336,"csp_3_3","act1-1","DIPL13","18033","Female",61,"TYPEM4|3",FALSE,65.9833
13339,"csp_4_2","act1-1","DIPL13","18033","Female",56,"TYPEM4|3",FALSE,66.3345
13342,"csp_5_4","act1-1","DIPL16","18033","Female",42,"TYPEM4|1",FALSE,52.5956
13345,"csp_7_8","act2-1","DIPL13","18033","Male",78,"TYPEM4|4",FALSE,62.5471
13346,"csp_8_5","act2-5","DIPL3","18033","Male",56,"TYPEM1|1",FALSE,68.738
13349,"csp_5_4","act1-1","DIPL16","18033","Female",39,"TYPEM4|1",FALSE,50.0006
13350,"csp_6_5","act1-1","DIPL11","18033","Male",56,"TYPEM4|2",FALSE,42.8288
13351,"csp_8_5","act2-4","DIPL2","18033","Female",44,"TYPEM4|2",FALSE,75.3327
13353,"csp_8_5","act2-5","DIPL2","18033","Male",53,"TYPEM1|1",FALSE,71.1752
13354,"csp_4_3","act1-1","DIPL16","18033","Male",40,"TYPEM1|1",FALSE,49.6507
13356,"csp_5_2","act1-1","DIPL2","18033","Male",58,"TYPEM4|1",FALSE,68.4432
13357,"csp_6_5","act1-1","DIPL15","18033","Male",43,"TYPEM4|1",FALSE,42.0991
13359,"csp_7_7","act2-1","DIPL11","18033","Male",78,"TYPEM1|1",FALSE,66.6523
13363,"csp_4_6","act1-1","DIPL17","18033","Female",41,"TYPEM4|1",FALSE,48.4508
13364,"csp_3_7","act1-1","DIPL18","18033","Male",62,"TYPEM4|1",FALSE,50.6879
13365,"csp_7_8","act2-1","DIPL11","18033","Male",68,"TYPEM1|1",FALSE,66.6384
13366,"csp_7_8","act2-1","DIPL11","18033","Male",73,"TYPEM4|4",FALSE,62.6538
13367,"csp_7_7","act2-1","DIPL11","18033","Female",76,"TYPEM2|0",FALSE,61.3586
13369,"csp_6_4","act1-2","DIPL13","18033","Male",43,"TYPEM1|1",FALSE,51.6215
13373,"csp_8_5","act2-5","DIPL1","18033","Female",52,"TYPEM3|2",FALSE,72.876
13374,"csp_5_6","act1-1","DIPL18","18033","Male",23,"TYPEM4|1",TRUE,54.4635
13379,"csp_5_3","act1-1","DIPL13","18033","Male",51,"TYPEM4|2",FALSE,57.2205
13380,"csp_8_4","act2-2","DIPL12","18033","Female",16,"TYPEM4|3",TRUE,60.5614
13381,"csp_8_4","act2-2","DIPL12","18033","Female",16,"TYPEM4|2",TRUE,57.7191
13382,"csp_4_7","act1-1","DIPL16","18033","Female",30,"TYPEM4|1",FALSE,50.1458
13383,"csp_5_4","act1-1","DIPL14","18033","Female",50,"TYPEM3|2",FALSE,48.1388
13385,"csp_5_3","act1-1","DIPL13","18033","Male",24,"TYPEM3|2",FALSE,41.2673
13390,"csp_5_6","act1-1","DIPL15","18037","Female",30,"TYPEM3|2",FALSE,46.0091
13391,"csp_4_6","act1-1","DIPL16","18037","Male",38,"TYPEM1|1",FALSE,49.4087
13393,"csp_5_5","act1-1","DIPL13","18037","Female",49,"TYPEM3|2",FALSE,52.5982
13394,"csp_3_1","act1-1","DIPL16","18039","Male",33,"TYPEM4|2",FALSE,50.6896
13398,"csp_5_2","act1-1","DIPL17","18048","Female",50,"TYPEM1|2",FALSE,57.8686
13399,"csp_5_4","act1-1","DIPL16","18048","Female",50,"TYPEM4|1",FALSE,54.9908
13402,"csp_5_2","act1-1","DIPL2","18050","Male",34,"TYPEM4|4",FALSE,57.6549
13403,"csp_4_6","act1-2","DIPL18","18050","Female",29,"TYPEM4|2",TRUE,53.6164
13404,"csp_7_7","act2-1","DIPL13","18050","Male",77,"TYPEM4|4",FALSE,66.0444
13406,"csp_5_2","act1-2","DIPL14","18052","Female",40,"TYPEM1|2",FALSE,73.4841
13407,"csp_6_8","act1-1","DIPL3","18052","Male",47,"TYPEM4|1",FALSE,51.9806
13408,"csp_4_6","act1-1","DIPL15","18054","Female",44,"TYPEM4|1",FALSE,56.2289
13409,"csp_7_2","act2-1","DIPL16","18055","Female",63,"TYPEM4|4",FALSE,71.5783
13410,"csp_4_7","act1-1","DIPL13","18055","Male",30,"TYPEM3|1",FALSE,33.4403
13415,"csp_8_5","act2-5","DIPL2","18057","Female",49,"TYPEM4|2",FALSE,76.6036
13416,"csp_4_6","act1-1","DIPL16","18058","Female",28,"TYPEM4|1",FALSE,46.7642
13417,"csp_7_7","act2-1","DIPL16","18058","Female",68,"TYPEM4|4",FALSE,71.143
13420,"csp_5_2","act1-1","DIPL14","18058","Male",22,"TYPEM2|0",FALSE,31.4311
13421,"csp_8_4","act2-2","DIPL12","18059","Female",16,"TYPEM4|1",TRUE,65.8304
13422,"csp_8_4","act2-2","DIPL12","18059","Female",16,"TYPEM4|1",TRUE,65.6395
13423,"csp_5_4","act1-1","DIPL14","18062","Female",36,"TYPEM4|1",FALSE,61.974
13424,"csp_7_7","act2-1","DIPL13","18064","Female",76,"TYPEM4|4",FALSE,74.9615
13425,"csp_5_5","act1-2","DIPL13","18065","Female",37,"TYPEM4|2",FALSE,56.2992
13428,"csp_1_1","act1-1","DIPL16","18067","Male",46,"TYPEM1|1",FALSE,51.9366
13432,"csp_7_7","act2-1","DIPL12","18075","Female",81,"TYPEM1|2",FALSE,84.8325
13434,"csp_7_5","act2-1","DIPL16","18075","Female",72,"TYPEM4|4",FALSE,74.4606
13438,"csp_7_1","act2-1","DIPL18","18080","Male",94,"TYPEM4|4",FALSE,66.7173
13439,"csp_6_7","act1-1","DIPL3","18081","Male",35,"TYPEM1|1",FALSE,35.6913
13440,"csp_5_6","act1-2","DIPL3","18081","Female",47,"TYPEM4|2",FALSE,68.7872
13443,"csp_7_2","act2-1","DIPL13","18086","Male",66,"TYPEM4|4",FALSE,64.5169
13445,"csp_6_7","act1-1","DIPL11","18087","Female",55,"TYPEM4|3",FALSE,61.9524
13448,"csp_8_5","act2-5","DIPL3","18090","Female",19,"TYPEM1|2",TRUE,65.3792
13451,"csp_7_8","act2-1","DIPL11","18096","Female",67,"TYPEM4|4",FALSE,71.1429
13455,"csp_7_1","act2-1","DIPL11","18097","Male",73,"TYPEM4|4",FALSE,67.2175
13457,"csp_8_5","act2-5","DIPL1","18097","Female",31,"TYPEM4|2",FALSE,61.2675
13459,"csp_4_8","act1-1","DIPL16","18098","Male",35,"TYPEM4|1",FALSE,44.7055
13460,"csp_6_7","act1-2","DIPL3","18102","Male",23,"TYPEM3|2",FALSE,47.2905
13461,"csp_5_2","act1-1","DIPL3","18102","Male",47,"TYPEM4|1",FALSE,39.8293
13462,"csp_7_8","act2-1","DIPL11","18103","Male",82,"TYPEM4|4",FALSE,67.5635
13464,"csp_5_2","act1-2","DIPL13","18103","Male",28,"TYPEM4|4",FALSE,49.9495
13465,"csp_4_2","act1-1","DIPL3","18103","Female",45,"TYPEM3|2",FALSE,54.2212
13467,"csp_4_5","act1-1","DIPL14","18105","Female",59,"TYPEM4|3",FALSE,49.6944
13469,"csp_7_7","act2-1","DIPL14","18108","Female",63,"TYPEM2|0",FALSE,67.1338
13470,"csp_7_7","act2-1","DIPL13","18108","Female",71,"TYPEM4|4",FALSE,72.8347
13473,"csp_8_5","act2-4","DIPL13","18109","Female",30,"TYPEM4|2",FALSE,68.1983
13475,"csp_7_7","act2-1","DIPL11","18109","Female",67,"TYPEM4|4",FALSE,71.9367
13478,"csp_6_5","act1-1","DIPL15","18115","Male",22,"TYPEM4|1",FALSE,46.481
13479,"csp_8_6","act2-4","DIPL12","18115","Female",77,"TYPEM4|4",FALSE,89.1474
13481,"csp_4_3","act1-1","DIPL16","18116","Female",46,"TYPEM1|2",FALSE,64.7922
13482,"csp_4_7","act1-1","DIPL13","18116","Male",56,"TYPEM4|1",FALSE,53.3959
13483,"csp_5_2","act1-1","DIPL12","18117","Female",57,"TYPEM4|3",FALSE,61.8301
13484,"csp_2_3","act1-1","DIPL16","18118","Male",27,"TYPEM4|1",FALSE,36.5786
13488,"csp_8_4","act2-2","DIPL14","18126","Female",20,"TYPEM1|2",TRUE,60.4633
13492,"csp_6_7","act1-1","DIPL15","18127","Male",23,"TYPEM4|1",FALSE,28.9345
13498,"csp_7_8","act2-1","DIPL2","18137","Male",77,"TYPEM1|1",FALSE,79.5739
13501,"csp_7_5","act2-1","DIPL13","18140","Male",66,"TYPEM4|4",FALSE,64.8053
13502,"csp_8_4","act2-2","DIPL12","18140","Male",16,"TYPEM4|1",TRUE,54.6078
13509,"csp_5_6","act1-1","DIPL13","18141","Female",46,"TYPEM4|1",FALSE,65.5274
13510,"csp_4_6","act1-1","DIPL16","18141","Female",31,"TYPEM4|2",FALSE,46.597
13513,"csp_4_7","act1-1","DIPL13","18141","Male",60,"TYPEM4|1",FALSE,60.6045
13515,"csp_6_5","act1-1","DIPL13","18145","Male",40,"TYPEM4|1",FALSE,45.6743
13516,"csp_8_4","act2-2","DIPL12","18145","Male",16,"TYPEM4|1",TRUE,54.7636
13520,"csp_6_8","act1-1","DIPL11","18148","Female",43,"TYPEM4|3",FALSE,52.9409
13524,"csp_5_6","act1-1","DIPL13","18150","Female",26,"TYPEM4|1",FALSE,67.7149
13525,"csp_7_7","act2-1","DIPL12","18151","Female",63,"TYPEM4|4",FALSE,76.5157
13527,"csp_5_4","act1-1","DIPL13","18157","Male",33,"TYPEM4|1",FALSE,52.1138
13528,"csp_8_4","act2-2","DIPL14","18158","Female",16,"TYPEM4|2",TRUE,54.5647
13533,"csp_2_1","act1-1","DIPL15","18165","Male",29,"TYPEM4|1",FALSE,49.8256
13540,"csp_3_3","act1-1","DIPL18","18167","Male",24,"TYPEM1|1",FALSE,52.142
13541,"csp_7_7","act2-1","DIPL11","18168","Female",62,"TYPEM4|2",FALSE,67.2884
13542,"csp_6_3","act1-1","DIPL14","18170","Male",32,"TYPEM4|1",FALSE,38.6564
13548,"csp_5_6","act1-2","DIPL13","18175","Female",41,"TYPEM4|4",FALSE,61.5137
13554,"csp_7_4","act2-1","DIPL13","18179","Male",87,"TYPEM4|4",FALSE,68.7834
13557,"csp_7_5","act2-1","DIPL12","18179","Male",71,"TYPEM1|1",FALSE,75.8427
13559,"csp_7_7","act2-1","DIPL14","18180","Male",66,"TYPEM3|1",FALSE,54.747
13560,"csp_6_7","act1-1","DIPL13","18180","Male",60,"TYPEM4|1",FALSE,47.3593
13562,"csp_7_8","act2-1","DIPL11","18185","Male",71,"TYPEM4|4",FALSE,65.5831
13564,"csp_5_6","act1-1","DIPL16","18186","Female",54,"TYPEM1|2",FALSE,71.5184
13565,"csp_6_5","act1-1","DIPL13","18187","Male",57,"TYPEM1|1",FALSE,43.3274
13566,"csp_3_1","act1-1","DIPL18","18189","Male",49,"TYPEM4|1",FALSE,59.1837
13568,"csp_5_6","act1-1","DIPL12","18190","Female",58,"TYPEM4|1",FALSE,69.8589
13571,"csp_7_2","act2-1","DIPL13","18194","Female",71,"TYPEM4|4",FALSE,75.2392
13572,"csp_8_4","act2-2","DIPL14","18194","Male",25,"TYPEM4|2",TRUE,44.6176
13574,"csp_4_7","act1-2","DIPL13","18197","Male",29,"TYPEM1|1",FALSE,54.9302
13576,"csp_7_7","act2-1","DIPL11","18197","Female",67,"TYPEM4|4",FALSE,74.0285
13577,"csp_8_5","act2-5","DIPL17","18197","Male",57,"TYPEM4|3",FALSE,72.1403
13579,"csp_6_2","act1-1","DIPL13","18197","Female",38,"TYPEM4|1",FALSE,64.0545
13580,"csp_7_8","act2-1","DIPL11","18197","Male",71,"TYPEM4|4",FALSE,69.2955
13581,"csp_6_2","act1-1","DIPL12","18197","Male",31,"TYPEM4|1",FALSE,45.2779
13583,"csp_3_7","act1-1","DIPL17","18197","Male",49,"TYPEM4|1",FALSE,49.7186
13585,"csp_5_4","act1-1","DIPL14","18197","Male",35,"TYPEM4|1",FALSE,55.0609
13586,"csp_8_4","act2-2","DIPL12","18197","Female",16,"TYPEM4|1",TRUE,67.2966
13588,"csp_7_1","act2-1","DIPL13","18197","Female",68,"TYPEM4|2",FALSE,73.7771
13589,"csp_4_3","act1-1","DIPL16","18199","Female",42,"TYPEM4|1",FALSE,56.219
13592,"csp_6_3","act1-1","DIPL13","18205","Male",45,"TYPEM4|1",FALSE,47.4736
13593,"csp_6_5","act1-1","DIPL13","18205","Female",49,"TYPEM4|1",FALSE,51.5139
13596,"csp_8_6","act2-5","DIPL11","18205","Female",73,"TYPEM4|4",FALSE,78.3807
13597,"csp_4_6","act1-1","DIPL15","18205","Male",44,"TYPEM4|1",FALSE,50.7577
13599,"csp_4_2","act1-1","DIPL17","18205","Male",54,"TYPEM4|1",FALSE,65.6708
13601,"csp_7_8","act2-1","DIPL11","18205","Male",68,"TYPEM1|1",FALSE,67.763
13602,"csp_6_8","act1-1","DIPL13","18206","Male",30,"TYPEM1|1",FALSE,39.8431
13603,"csp_7_4","act2-1","DIPL16","18206","Male",64,"TYPEM2|0",FALSE,49.9579
13605,"csp_4_8","act1-1","DIPL18","18207","Male",48,"TYPEM2|0",FALSE,36.3359
13607,"csp_4_6","act1-2","DIPL18","18207","Female",40,"TYPEM4|2",FALSE,57.6892
13608,"csp_7_7","act2-1","DIPL3","18207","Female",71,"TYPEM3|2",FALSE,77.3442
13617,"csp_7_7","act2-1","DIPL11","18207","Female",92,"TYPEM4|1",FALSE,73.6647
13620,"csp_7_7","act2-1","DIPL11","18211","Female",85,"TYPEM1|2",FALSE,79.3198
13623,"csp_7_5","act2-1","DIPL16","18213","Female",73,"TYPEM4|4",FALSE,74.5628
13625,"csp_7_2","act2-1","DIPL13","18213","Male",66,"TYPEM4|4",FALSE,64.3249
13627,"csp_8_4","act2-2","DIPL12","18213","Male",16,"TYPEM4|1",TRUE,54.6862
13632,"csp_8_5","act2-5","DIPL14","18233","Female",25,"TYPEM4|4",FALSE,66.7564
13633,"csp_5_2","act1-2","DIPL3","18234","Female",54,"TYPEM4|2",FALSE,69.2337
13634,"csp_5_5","act1-1","DIPL15","18234","Female",33,"TYPEM1|2",FALSE,59.265
13639,"csp_7_5","act2-1","DIPL11","18239","Male",78,"TYPEM4|4",FALSE,69.2905
13640,"csp_7_7","act2-1","DIPL13","18240","Female",64,"TYPEM1|2",FALSE,76.197
13642,"csp_6_2","act1-1","DIPL13","18242","Female",51,"TYPEM4|1",FALSE,53.5192
13654,"csp_7_7","act2-1","DIPL11","18249","Female",96,"TYPEM1|2",FALSE,79.1198
13655,"csp_5_2","act1-1","DIPL13","18252","Female",42,"TYPEM4|3",FALSE,46.5934
13657,"csp_5_4","act1-1","DIPL16","18255","Female",42,"TYPEM4|1",FALSE,56.3452
13658,"csp_7_5","act2-1","DIPL14","18255","Female",73,"TYPEM4|4",FALSE,78.639
13661,"csp_8_4","act2-2","DIPL14","18257","Female",20,"TYPEM1|2",TRUE,58.6839
13663,"csp_6_8","act1-1","DIPL13","18258","Female",56,"TYPEM4|1",FALSE,59.4855
13665,"csp_5_2","act1-1","DIPL15","18262","Female",41,"TYPEM4|1",FALSE,61.4774
13666,"csp_5_5","act1-1","DIPL16","18262","Female",28,"TYPEM4|1",FALSE,50.6267
13669,"csp_3_4","act1-1","DIPL16","18263","Male",38,"TYPEM4|1",FALSE,55.1226
13670,"csp_7_7","act2-1","DIPL13","18264","Female",87,"TYPEM1|2",FALSE,78.8192
13671,"csp_8_5","act2-5","DIPL17","18267","Male",46,"TYPEM1|1",FALSE,62.6526
13672,"csp_3_3","act1-1","DIPL12","18267","Female",54,"TYPEM4|1",FALSE,68.7313
