"UNIQUE_ID","work_description","WORK_CONDITION","activity_sector","job_category","Employer_type","job_dep","TERMS_OF_EMP","pay","Employee_count","working_hours"
36371,"681a","C","FZ","A","ct_9","42","APP",12762,"tr_2",1818
36373,"681b","C","FZ","O","ct_9","42","CDI",22254,"tr_1",2033
36378,"341a","C","PZ","O","ct_8","42","CDI",31941,"tr_5",1880
36382,"652a","P","CL","O","ct_9","42","CDI",18138,"tr_6",1076
36391,"341a","C","PZ","O","ct_8","69","CDI",26155,"tr_5",1820
36393,"461b","P","OZ","O","ct_8","42","CDI",25136,"tr_6",1558
36396,"526b","P","QA","O","ct_6","42","CDI",15824,"tr_1",1528
36400,"478b","P","OZ","O","ct_8","07","CDI",24508,"tr_4",1663
36407,"684a","P","GZ","O","ct_9","07","CDI",5240,"tr_1",528
36411,"543e","C","FZ","O","ct_9","42","CDD",1763,"tr_5",236
36424,"462e","C","NZ","A","ct_9","34","APP",15024,"tr_1",1971
36428,"341a","C","PZ","O","ct_8","42","CDI",33546,"tr_5",2306
36431,"624f","C","CH","O","ct_9","42","CDI",25089,"tr_5",1821
36432,"526b","C","QA","O","ct_8","42","CDI",18577,"tr_1",1820
36436,"684a","P","NZ","O","ct_9","42","CDI",1709,"tr_6",96
36443,"526e","C","QA","O","ct_9","42","CDI",15668,"tr_4",1874
36444,"543g","C","NZ","O","ct_9","63","CDI",15954,"tr_1",1898
36447,"625b","C","CE","O","ct_9","42","CDI",29630,"tr_6",1854
36455,"466a","C","NZ","O","ct_9","42","CDI",17969,"tr_6",1820
36456,"563a","D","QB","O","ct_7","42","CDI",22705,"tr_1",3000
36459,"477c","C","HZ","O","ct_9","42","CDI",28264,"tr_5",1972
36463,"562b","C","RZ","O","ct_8","42","CDI",15918,"tr_1",1560
36465,"433c","C","CM","O","ct_9","42","CDI",21507,"tr_2",2028
36478,"523c","P","SZ","O","ct_8","42","CDI",16597,"tr_1",1377
36485,"632g","C","FZ","O","ct_9","42","CDI",23662,"tr_3",2038
36488,"376c","C","KZ","O","ct_9","42","CDI",26001,"tr_4",1820
36516,"561c","C","RZ","O","ct_8","42","CDI",14994,"tr_1",2044
36524,"526a","P","QB","O","ct_8","42","CDI",6535,"tr_4",654
36526,"526d","C","QB","O","ct_8","42","CDI",12072,"tr_3",1799
36527,"341a","C","PZ","O","ct_8","42","CDI",24036,"tr_5",1820
36537,"681a","C","FZ","O","ct_9","42","CDI",18921,"tr_1",2083
36540,"526e","C","QA","O","ct_9","42","CDI",18948,"tr_1",1894
36545,"521a","C","HZ","O","ct_9","42","CDI",21653,"tr_6",1835
36547,"563c","C","TZ","O","ct_7","42","CDI",6910,"tr_1",666
36549,"433d","P","GZ","O","ct_9","42","CDI",17945,"tr_3",1299
36550,"523d","C","QA","O","ct_3","42","CDI",15501,"tr_6",1820
36551,"434b","C","QA","O","ct_8","69","CDI",19124,"tr_6",1804
36554,"525d","C","QB","O","ct_8","42","CDI",17289,"tr_3",1956
36561,"534a","C","NZ","O","ct_6","69","CDI",14650,"tr_4",1771
36570,"542a","P","NZ","O","ct_9","42","CDI",12041,"tr_1",772
36572,"554c","C","GZ","O","ct_9","42","CDI",22211,"tr_1",2200
36573,"523c","C","OZ","O","ct_2","42","AUT",19756,"tr_5",1836
36586,"523b","C","OZ","O","ct_1","42","AUT",25298,"tr_1",1820
36587,"424a","P","RZ","O","ct_9","69","CDI",10889,"tr_3",1092
36595,"636a","C","GZ","O","ct_9","42","CDI",18319,"tr_1",2038
36601,"385a","C","CE","O","ct_9","42","CDI",54625,"tr_6",1826
36609,"467d","C","OZ","O","ct_8","42","CDI",31380,"tr_6",1846
36612,"636a","P","GZ","O","ct_9","42","CDI",9884,"tr_5",961
36615,"564b","P","PZ","X","ct_1","42","AUT",8383,"tr_4",973
36623,"562b","P","SZ","O","ct_9","69","CDI",7840,"tr_2",296
36632,"625h","P","DZ","A","ct_9","74","APP",1785,"tr_2",189
36633,"372b","C","OZ","O","ct_8","59","CDI",20296,"tr_5",1078
36634,"636c","C","GZ","O","ct_9","42","CDI",21639,"tr_5",1942
36636,"561c","C","IZ","O","ct_9","42","CDI",15920,"tr_3",1815
36639,"685a","C","SZ","X","ct_8","42","AUT",5864,"tr_1",761
36640,"621c","C","FZ","O","ct_9","69","CDI",21707,"tr_4",1623
36641,"681a","C","CA","A","ct_9","42","APP",10868,"tr_1",1847
36648,"652a","C","CG","O","ct_9","42","CDI",20324,"tr_6",2051
36649,"675a","C","CB","O","ct_9","42","CDI",19404,"tr_2",2036
36657,"524c","P","QB","O","ct_2","42","CDI",11125,"tr_3",1333
36659,"634b","C","CH","O","ct_9","42","CDI",15474,"tr_3",1809
36664,"552a","P","GZ","O","ct_9","42","CDD",8972,"tr_2",621
36668,"542a","C","LZ","O","ct_9","42","CDI",17356,"tr_1",1820
36671,"621e","C","FZ","O","ct_9","42","CDI",16860,"tr_3",1847
36674,"384b","C","CH","O","ct_9","42","CDI",31285,"tr_3",1820
36679,"523d","C","QB","O","ct_3","42","CDI",17742,"tr_5",1819
36680,"564b","P","PZ","X","ct_1","42","AUT",9243,"tr_4",1039
36686,"387a","C","CA","O","ct_9","42","CDI",80636,"tr_6",2398
36687,"652a","C","HZ","O","ct_9","42","CDI",20623,"tr_4",2400
36703,"372a","C","KZ","O","ct_9","42","CDI",48818,"tr_1",1833
36707,"551a","C","GZ","O","ct_9","42","CDI",20825,"tr_6",1762
36708,"673a","C","CH","O","ct_9","42","CDI",19423,"tr_3",1942
36710,"554c","C","GZ","O","ct_9","42","CDI",17507,"tr_3",1820
36711,"681a","P","FZ","O","ct_9","69","CDI",11353,"tr_1",990
36722,"561c","C","IZ","O","ct_9","42","CDD",2448,"tr_1",263
36724,"543e","C","CK","O","ct_9","42","CDI",24107,"tr_5",1879
36725,"525d","P","QB","O","ct_8","42","CDI",10043,"tr_4",1047
36728,"422b","C","PZ","O","ct_1","42","AUT",27046,"tr_4",1820
36729,"623f","F","CI","O","ct_9","42","CDI",9063,"tr_6",471
36730,"563a","D","QB","O","ct_7","42","CDI",11902,"tr_1",704
36734,"563a","C","TZ","O","ct_7","42","CDI",2823,"tr_1",355
36736,"525d","C","QB","O","ct_8","42","CDI",15145,"tr_2",1841
36744,"451a","C","HZ","O","ct_9","42","CDI",20243,"tr_2",1884
36749,"636d","C","IZ","O","ct_9","69","CDI",18991,"tr_6",1842
36754,"388a","C","CJ","O","ct_9","69","CDI",42671,"tr_5",2066
36755,"472c","C","FZ","O","ct_9","42","CDI",29855,"tr_4",2028
36756,"421b","C","PZ","O","ct_8","42","CDI",24404,"tr_2",1829
36763,"477b","C","CH","O","ct_9","42","CDI",24655,"tr_3",2028
36770,"641a","C","HZ","O","ct_9","42","CDI",23996,"tr_1",2443
36776,"478b","C","MA","O","ct_9","69","CDI",36576,"tr_1",1265
36777,"463d","C","HZ","O","ct_9","42","CDI",40934,"tr_4",2028
36778,"563c","C","TZ","O","ct_7","71","CDI",2954,"tr_1",297
36781,"563c","C","TZ","O","ct_7","42","CDI",1528,"tr_0",156
36785,"673a","C","CH","O","ct_6","42","CDI",20553,"tr_4",1818
36788,"628b","C","CK","O","ct_9","42","CDI",21010,"tr_3",2309
36792,"467c","C","KZ","O","ct_8","42","CDI",26434,"tr_5",1633
36794,"434d","C","QB","O","ct_8","42","CDI",29508,"tr_3",1818
36810,"523d","C","QA","O","ct_3","42","AUT",22099,"tr_5",1820
36812,"626b","C","CH","O","ct_9","42","CDI",23300,"tr_5",1890
36825,"474a","C","CH","O","ct_9","42","CDI",19559,"tr_3",2028
36828,"673c","C","CK","O","ct_9","42","CDI",20316,"tr_4",2137
36830,"627b","C","CB","O","ct_9","42","CDI",12057,"tr_4",1768
36855,"462c","C","GZ","O","ct_9","42","CDI",73985,"tr_1",2200
36862,"525a","P","OZ","O","ct_2","69","AUT",18127,"tr_6",1545
36864,"434b","C","OZ","O","ct_8","42","CDI",34884,"tr_6",1840
36873,"652a","C","GZ","O","ct_9","42","CDI",19258,"tr_2",1820
36876,"472c","C","MC","O","ct_9","42","CDI",26201,"tr_1",1819
36885,"478a","C","CM","O","ct_9","42","CDI",22094,"tr_5",1720
36908,"623a","C","CH","O","ct_9","42","CDI",20911,"tr_1",1841
36910,"526a","C","QB","O","ct_8","42","CDI",12675,"tr_4",1477
36914,"387e","C","JB","O","ct_9","69","CDI",46857,"tr_4",1723
36917,"632g","P","FZ","O","ct_9","42","CDI",15170,"tr_2",858
36921,"385b","C","CG","O","ct_9","42","CDI",34995,"tr_3",1826
36923,"623f","C","OZ","O","ct_1","69","AUT",26760,"tr_6",1824
36926,"341a","C","PZ","O","ct_8","42","CDI",28229,"tr_5",1820
36927,"676e","C","QB","O","ct_8","42","CDI",13267,"tr_5",1820
36935,"477b","C","GZ","O","ct_9","42","CDI",26615,"tr_2",1958
36936,"434d","C","QB","O","ct_8","42","CDI",22843,"tr_3",1520
36940,"563a","D","QB","O","ct_7","42","CDI",24368,"tr_1",3000
36948,"561d","C","IZ","O","ct_9","78","CDI",21324,"tr_2",2340
36950,"353c","C","RZ","O","ct_9","42","CDI",23096,"tr_1",1820
36952,"474c","C","CK","O","ct_9","42","CDI",30111,"tr_1",2028
36957,"372a","P","MA","O","ct_9","69","CDI",42529,"tr_4",1892
36961,"533a","C","OZ","O","ct_2","42","AUT",31990,"tr_6",2028
36965,"384b","C","MA","O","ct_9","42","CDI",47144,"tr_4",1815
36971,"543g","P","KZ","O","ct_9","42","CDI",14408,"tr_4",1455
36975,"477b","C","CE","O","ct_9","38","CDI",33180,"tr_5",1619
36987,"671c","C","FZ","O","ct_6","42","CDI",14566,"tr_1",1931
36998,"563b","P","QB","O","ct_7","42","CDI",4108,"tr_1",684
37010,"681a","C","FZ","O","ct_6","42","CDI",17386,"tr_1",1229
37012,"681b","C","FZ","X","ct_9","69","AUT",11807,"tr_5",1766
37013,"341a","C","PZ","O","ct_8","42","CDI",9620,"tr_5",749
37014,"676c","C","CH","O","ct_9","42","CDI",21502,"tr_3",1916
37017,"388a","C","JA","O","ct_9","69","CDI",31055,"tr_5",1820
37018,"461f","C","SZ","O","ct_9","42","CDI",24446,"tr_4",2088
37021,"643a","C","GZ","O","ct_9","42","CDI",10654,"tr_0",599
37034,"562a","C","GZ","O","ct_9","69","CDI",14952,"tr_2",1525
37035,"481b","C","FZ","O","ct_9","42","CDI",16305,"tr_1",1820
37061,"461f","C","LZ","O","ct_9","42","CDI",21145,"tr_5",1600
37063,"563c","C","TZ","O","ct_7","42","CDI",1950,"tr_1",193
37068,"376e","C","KZ","O","ct_9","69","CDI",37029,"tr_3",1774
37076,"421a","P","PZ","O","ct_8","42","CDI",3235,"tr_1",114
37082,"684a","C","NZ","O","ct_9","42","CDI",14145,"tr_6",1598
37083,"623a","C","CH","O","ct_9","42","CDI",19571,"tr_2",1881
37090,"431f","F","SZ","O","ct_8","42","CDI",7818,"tr_3",502
37098,"564b","P","PZ","X","ct_1","42","AUT",7686,"tr_5",866
37099,"556a","C","GZ","O","ct_9","42","CDI",18463,"tr_3",1820
37100,"479a","C","FZ","A","ct_9","42","APP",10492,"tr_4",1152
37101,"372c","C","KZ","O","ct_8","42","CDI",19179,"tr_6",1820
37110,"462e","P","KZ","O","ct_6","42","CDI",15845,"tr_1",1279
37128,"475b","C","CF","O","ct_9","63","CDI",35258,"tr_6",1827
37135,"431f","C","QA","O","ct_9","42","CDI",31287,"tr_4",1820
37137,"484a","C","CA","O","ct_9","42","CDI",45098,"tr_6",1784
37143,"563a","D","QB","O","ct_7","42","CDI",15121,"tr_1",3000
37152,"525d","P","QB","X","ct_8","42","AUT",5231,"tr_2",600
37153,"421b","C","PZ","O","ct_8","42","CDI",14575,"tr_1",1516
37159,"545d","C","OZ","O","ct_8","42","CDI",21529,"tr_3",1846
37160,"434d","C","QB","O","ct_8","42","CDI",29253,"tr_3",1822
37175,"486e","C","NZ","O","ct_9","42","CDI",21204,"tr_6",2009
37178,"451a","P","HZ","O","ct_9","42","CDI",15711,"tr_0",1427
37179,"551a","C","GZ","X","ct_9","42","AUT",15213,"tr_5",1911
37180,"563c","C","TZ","O","ct_7","42","CDI",9703,"tr_1",974
37181,"477b","C","CH","O","ct_9","42","CDI",24571,"tr_3",2028
37186,"632a","C","FZ","O","ct_9","69","CDI",14457,"tr_1",1713
37201,"628b","C","CM","O","ct_9","42","CDI",20653,"tr_1",2200
37207,"341a","C","PZ","O","ct_1","71","AUT",33887,"tr_5",1907
37217,"681a","C","NZ","O","ct_9","69","TTP",2080,"tr_2",319
37231,"435b","P","SZ","O","ct_8","69","CDI",5288,"tr_5",551
37235,"551a","C","GZ","A","ct_9","42","APP",8729,"tr_6",1881
37236,"564b","C","RZ","O","ct_8","42","CDI",19883,"tr_2",1820
37238,"563c","C","TZ","O","ct_7","42","CDI",3920,"tr_1",288
37240,"526b","C","NZ","O","ct_9","42","CDI",12712,"tr_1",1373
37241,"525d","P","QB","O","ct_8","42","CDI",5713,"tr_4",494
37245,"676c","C","CC","O","ct_9","42","CDI",18288,"tr_3",2085
37247,"472c","C","FZ","O","ct_9","42","CDI",24456,"tr_3",1820
37261,"431d","C","QA","O","ct_9","42","CDI",44640,"tr_2",1942
37264,"641a","C","HZ","O","ct_9","42","CDI",16945,"tr_4",2084
37275,"563a","P","PZ","X","ct_8","42","AUT",7735,"tr_2",1043
37279,"373b","C","MA","O","ct_9","42","CDI",55116,"tr_5",2088
37285,"423a","C","PZ","O","ct_9","42","CDI",17747,"tr_2",2011
37296,"462b","C","GZ","O","ct_9","42","CDI",19875,"tr_1",1819
37299,"643a","C","HZ","O","ct_9","03","CDD",23115,"tr_3",1680
37303,"376c","C","MA","O","ct_9","42","CDI",54258,"tr_1",2200
37304,"433d","C","GZ","O","ct_6","42","CDI",3467,"tr_1",324
37305,"435b","C","SZ","X","ct_8","42","AUT",15435,"tr_2",1820
37312,"526a","P","QB","O","ct_8","42","CDI",11964,"tr_3",1021
37315,"475b","P","CF","O","ct_9","69","CDI",21486,"tr_6",1577
37316,"484b","C","CH","O","ct_9","69","CDI",34207,"tr_3",1820
37318,"676e","C","NZ","O","ct_9","42","TTP",23604,"tr_5",1825
37328,"388b","C","MA","O","ct_9","69","CDI",34698,"tr_2",2028
37329,"526a","P","QA","O","ct_9","42","CDI",14242,"tr_5",1083
37335,"628a","C","CM","O","ct_9","42","CDD",4030,"tr_2",570
37338,"561b","C","IZ","O","ct_9","38","TOA",3467,"tr_3",553
37341,"526a","C","QB","O","ct_8","42","CDI",16831,"tr_3",2088
37343,"681b","C","FZ","A","ct_6","42","APP",1986,"tr_1",1255
37344,"684a","P","NZ","O","ct_9","42","CDD",10418,"tr_4",588
37351,"632g","C","FZ","O","ct_9","42","CDI",20810,"tr_1",1856
37354,"674c","C","CA","O","ct_9","69","CDI",15279,"tr_1",1820
37355,"461b","C","MA","O","ct_6","42","CDI",22967,"tr_1",2028
37360,"671c","C","FZ","O","ct_9","42","CDI",17539,"tr_5",1829
37363,"524c","P","OZ","X","ct_2","42","AUT",8403,"tr_6",1100
37367,"551a","P","GZ","O","ct_9","42","CDI",3586,"tr_6",352
37374,"461e","C","CM","O","ct_9","42","CDI",21960,"tr_4",1827
37376,"525d","P","QB","O","ct_8","43","CDI",11449,"tr_4",1099
37378,"627d","C","CH","O","ct_9","43","CDI",15493,"tr_1",1533
37380,"461f","P","CE","O","ct_9","43","CDI",30597,"tr_3",1454
37388,"542a","C","PZ","O","ct_6","63","CDI",18627,"tr_1",1364
37394,"484b","C","CH","O","ct_9","43","CDI",33905,"tr_3",2200
37397,"543b","C","FZ","O","ct_6","43","CDI",23437,"tr_3",1681
37399,"487a","P","GZ","O","ct_9","42","CDI",9305,"tr_5",739
37404,"374a","C","GZ","O","ct_9","42","CDI",50676,"tr_2",2200
37408,"477b","C","CG","O","ct_9","07","CDI",32105,"tr_5",1688
37416,"462b","C","GZ","O","ct_9","43","CDI",34863,"tr_5",2028
37417,"526a","Y","QB","O","ct_2","43","CDD",17986,"tr_4",1570
37421,"551a","P","GZ","O","ct_9","43","CDI",12209,"tr_4",1560
37422,"543g","C","OZ","O","ct_1","43","CDI",25413,"tr_4",1818
37430,"543b","C","CJ","O","ct_9","43","CDI",16374,"tr_2",1819
37435,"556a","C","GZ","O","ct_9","43","CDI",19691,"tr_1",1442
37460,"543e","C","CL","O","ct_9","43","CDI",27055,"tr_6",2004
37466,"674a","C","CG","O","ct_9","43","CDI",27714,"tr_3",1989
37471,"333c","C","HZ","O","ct_9","43","CDI",34298,"tr_2",1820
37477,"525d","C","QB","O","ct_8","43","CDI",16681,"tr_4",1820
37481,"387b","C","EZ","O","ct_9","42","CDI",46847,"tr_3",2184
37484,"561b","P","IZ","O","ct_9","43","CDI",11448,"tr_1",1320
37489,"461b","C","GZ","O","ct_9","43","CDI",14834,"tr_1",1820
37497,"433c","C","CM","O","ct_9","42","CDI",29034,"tr_1",2089
37498,"344d","C","GZ","O","ct_6","43","CDI",28708,"tr_1",1455
37504,"561b","P","IZ","O","ct_9","43","CDI",10676,"tr_1",1320
37518,"484b","C","CH","O","ct_9","43","CDI",31754,"tr_3",2200
37520,"634c","C","GZ","O","ct_9","43","CDI",18303,"tr_3",1862
37521,"563c","C","TZ","O","ct_7","43","CDI",2440,"tr_1",304
37523,"652a","C","CA","O","ct_9","43","CDI",16670,"tr_1",1745
37525,"526a","P","QB","O","ct_2","43","CDD",17998,"tr_4",1500
37526,"525d","C","QB","O","ct_8","43","CDI",19952,"tr_3",1875
37529,"388d","C","JC","O","ct_9","69","CDI",36255,"tr_1",1820
37541,"542a","P","QA","O","ct_9","43","CDI",12983,"tr_2",1092
37542,"372b","C","GZ","O","ct_9","42","CDI",12770,"tr_1",1522
37546,"621f","C","OZ","X","ct_2","43","AUT",15793,"tr_3",1804
37548,"423b","C","PZ","O","ct_9","43","CDI",14602,"tr_1",1823
37551,"671c","C","FZ","O","ct_9","43","CDI",17331,"tr_2",1466
37552,"432b","P","QA","O","ct_6","43","CDI",5844,"tr_1",510
37553,"461f","P","OZ","O","ct_1","43","CDI",27928,"tr_4",1637
37563,"545c","C","KZ","O","ct_9","43","CDD",11224,"tr_1",522
37577,"554a","C","GZ","O","ct_6","48","CDI",16362,"tr_1",1807
37581,"374a","C","GZ","O","ct_9","43","CDI",23749,"tr_1",1820
37584,"552a","P","GZ","O","ct_9","43","CDI",13593,"tr_4",1489
37593,"543b","C","GZ","O","ct_6","43","CDI",12005,"tr_1",1649
37594,"431f","C","QA","O","ct_3","43","CDD",15482,"tr_6",591
37597,"676c","C","GZ","O","ct_9","43","CDI",12515,"tr_2",1774
37601,"382c","C","FZ","O","ct_9","42","CDI",53266,"tr_1",2028
37609,"676c","C","KZ","O","ct_9","43","CDI",14611,"tr_2",1831
37611,"423b","C","PZ","O","ct_9","43","CDI",15955,"tr_1",1823
37615,"387d","C","CB","O","ct_9","43","CDI",24984,"tr_6",1919
37618,"684a","C","MC","O","ct_9","43","CDI",15129,"tr_1",2028
37627,"563a","C","OZ","O","ct_2","43","AUT",15044,"tr_4",1820
37638,"374b","C","GZ","O","ct_9","43","CDI",23045,"tr_2",2044
37639,"434d","C","QB","O","ct_6","43","CDI",16946,"tr_1",546
37657,"461d","C","PZ","O","ct_8","42","CDI",23019,"tr_3",1820
37663,"641a","C","GZ","O","ct_9","43","CDI",19811,"tr_1",1215
37673,"477c","P","GZ","O","ct_9","42","CDI",11728,"tr_1",1000
37678,"643a","P","HZ","O","ct_9","43","CDI",16509,"tr_1",1621
37692,"632g","C","FZ","O","ct_9","63","CDI",21481,"tr_2",1698
37695,"383a","C","CI","O","ct_9","43","CDI",54680,"tr_4",2200
37702,"434d","C","QB","O","ct_8","43","CDI",23071,"tr_3",1820
37704,"634c","C","NZ","O","ct_9","63","TTP",18592,"tr_3",644
37709,"524c","P","OZ","X","ct_2","43","AUT",13579,"tr_6",1557
37711,"374d","C","IZ","O","ct_9","42","CDI",23765,"tr_2",1677
37716,"386b","P","NZ","O","ct_9","43","CDI",23365,"tr_1",1092
37720,"388c","C","JC","O","ct_9","42","CDI",28841,"tr_3",1736
37723,"485a","P","DZ","O","ct_9","43","CDI",27261,"tr_3",1481
37734,"674d","C","CH","O","ct_9","43","CDI",21578,"tr_2",2016
37736,"467c","P","KZ","O","ct_8","43","CDI",23374,"tr_4",1456
37738,"526a","P","QA","O","ct_8","42","CDI",16423,"tr_6",1456
37742,"467b","P","KZ","O","ct_9","44","CDI",4248,"tr_6",426
37743,"382b","P","MA","O","ct_9","44","CDI",21092,"tr_1",1406
37757,"422c","C","PZ","O","ct_8","44","CDI",21612,"tr_3",1830
37763,"534a","C","NZ","O","ct_6","44","CDI",24888,"tr_6",2596
37768,"435a","P","RZ","O","ct_8","44","CDI",16964,"tr_3",1527
37779,"623f","C","CH","O","ct_9","44","CDI",24049,"tr_2",2060
37780,"526a","C","QA","O","ct_9","44","CDI",21343,"tr_6",1820
37785,"451a","P","HZ","O","ct_9","44","CDI",18722,"tr_1",1635
37789,"421b","C","PZ","O","ct_8","44","CDI",20297,"tr_2",1832
37796,"546c","C","HZ","O","ct_9","44","CDI",24645,"tr_1",1976
37802,"468a","C","IZ","O","ct_6","44","CDI",39467,"tr_1",2132
37803,"622d","C","CJ","O","ct_9","44","CDI",17247,"tr_3",2028
37810,"554a","C","GZ","O","ct_9","44","CDI",15172,"tr_5",1844
37814,"654b","C","HZ","O","ct_9","44","CDI",23335,"tr_6",1814
37821,"526a","C","QA","O","ct_9","44","CDI",18136,"tr_6",1703
37822,"551a","C","GZ","O","ct_9","44","CDI",16296,"tr_6",1817
37829,"372c","C","MA","O","ct_9","44","CDI",48850,"tr_3",1741
37842,"561c","C","IZ","O","ct_6","44","TOA",3907,"tr_1",398
37853,"374a","C","GZ","O","ct_6","44","CDI",28057,"tr_2",2062
37855,"676c","C","NZ","O","ct_9","44","TTP",17717,"tr_5",1365
37861,"373b","C","KZ","O","ct_9","44","CDI",38462,"tr_5",1965
37863,"623g","C","CK","O","ct_9","44","CDI",20978,"tr_5",1820
37864,"676c","P","CH","O","ct_9","44","CDI",18687,"tr_5",1506
37869,"632a","C","FZ","O","ct_6","56","CDI",17990,"tr_1",1709
37872,"451a","C","HZ","O","ct_9","44","CDI",25683,"tr_6",1820
37873,"475b","C","CD","O","ct_9","44","CDI",27953,"tr_1",1401
37878,"477a","C","MA","A","ct_9","44","APP",8097,"tr_2",1337
37881,"461d","C","CG","O","ct_9","44","CDI",27456,"tr_3",2068
37882,"342g","P","MC","O","ct_9","31","CDI",8387,"tr_3",388
37890,"474c","C","CK","O","ct_9","44","CDI",20241,"tr_4",1765
37895,"374d","C","GZ","O","ct_9","44","CDI",50688,"tr_2",2028
37900,"551a","P","GZ","O","ct_9","44","CDI",10019,"tr_1",1369
37913,"526b","P","QA","O","ct_9","44","CDI",11356,"tr_1",351
37914,"525d","C","QB","O","ct_8","44","CDI",17013,"tr_4",1820
37917,"636d","C","IZ","O","ct_9","44","CDI",26125,"tr_3",2452
37920,"641a","C","HZ","O","ct_6","44","CDI",18268,"tr_3",1921
37926,"373a","C","GZ","O","ct_9","44","CDI",37924,"tr_4",1687
37928,"628g","C","CJ","O","ct_9","44","CDI",16885,"tr_3",1627
37929,"691c","C","NZ","O","ct_9","44","TTP",11801,"tr_3",922
37943,"387e","C","CM","O","ct_9","44","CDI",56299,"tr_5",1820
37945,"463d","C","GZ","O","ct_9","44","CDI",31143,"tr_1",1820
37948,"684a","C","NZ","A","ct_9","44","APP",15143,"tr_5",1820
37953,"625d","C","CA","O","ct_9","49","CDI",18512,"tr_5",1805
37967,"525b","C","OZ","O","ct_2","44","AUT",19862,"tr_6",1826
37971,"543f","C","MA","O","ct_9","44","CDI",22747,"tr_3",1635
37979,"466c","C","HZ","O","ct_9","44","CDI",34619,"tr_5",1860
37980,"563a","D","QB","O","ct_7","44","CDI",16094,"tr_1",3000
37986,"627f","C","CC","O","ct_9","44","CDI",25586,"tr_4",1997
37990,"684b","P","EZ","O","ct_9","44","CDI",7941,"tr_3",662
37991,"563a","D","QB","O","ct_7","44","CDI",11189,"tr_1",2804
37992,"526e","P","QA","O","ct_9","44","CDI",12214,"tr_1",1424
37999,"488b","C","IZ","O","ct_9","44","CDI",21701,"tr_2",1820
38005,"561d","C","IZ","O","ct_6","44","CDI",14226,"tr_4",1779
38006,"526a","C","QA","O","ct_8","37","CDI",16231,"tr_5",1804
38008,"632g","C","FZ","O","ct_9","44","CDI",17959,"tr_3",1638
38011,"451a","P","HZ","O","ct_9","44","CDI",13801,"tr_6",1028
38012,"563c","C","TZ","O","ct_7","44","CDI",6861,"tr_1",669
38015,"333c","C","HZ","O","ct_9","28","CDI",36709,"tr_6",1820
38027,"478b","C","GZ","O","ct_9","44","CDI",24798,"tr_6",1820
38033,"477b","C","CM","O","ct_9","44","CDI",24584,"tr_3",2009
38040,"632e","C","FZ","O","ct_6","44","CDI",15318,"tr_3",1820
38043,"463c","C","GZ","O","ct_9","44","CDI",24008,"tr_2",2028
38045,"421b","C","PZ","O","ct_8","44","CDI",41504,"tr_1",2200
38049,"374d","C","GZ","O","ct_9","44","CDI",54546,"tr_4",2200
38051,"333c","C","HZ","O","ct_9","44","CDI",29155,"tr_6",1809
38055,"333c","C","HZ","O","ct_9","44","CDI",44617,"tr_6",1820
38056,"542a","P","NZ","O","ct_8","44","CDI",12887,"tr_3",1342
38058,"374d","C","NZ","O","ct_9","44","CDI",55085,"tr_1",1819
38061,"341a","C","PZ","O","ct_8","44","CDI",39272,"tr_3",1820
38062,"554h","P","GZ","O","ct_9","44","CDI",14762,"tr_1",1697
38067,"374d","C","CA","O","ct_9","31","CDI",51286,"tr_3",2500
38070,"621c","C","FZ","O","ct_6","44","CDI",17185,"tr_1",1820
38073,"388c","C","JC","O","ct_9","44","CDI",35527,"tr_5",1820
38077,"525d","P","QB","O","ct_8","44","CDI",11405,"tr_4",1234
38086,"545d","P","OZ","O","ct_8","44","CDI",10674,"tr_6",1300
38089,"344a","C","QA","O","ct_3","44","CDD",51890,"tr_6",3000
38095,"388a","C","JC","O","ct_9","92","CDI",49354,"tr_4",2040
38100,"685a","P","QB","O","ct_6","44","CDI",12249,"tr_5",1610
38103,"475b","C","GZ","O","ct_9","44","CDI",22033,"tr_4",1820
38112,"563c","C","TZ","O","ct_7","44","CDI",9264,"tr_1",933
38114,"676e","P","NZ","O","ct_9","44","TTP",8375,"tr_4",540
38117,"692a","P","AZ","O","ct_6","44","CDI",1542,"tr_1",257
38122,"543b","C","HZ","O","ct_9","44","CDI",11639,"tr_3",1040
38127,"341a","C","PZ","O","ct_8","44","CDI",35213,"tr_5",1832
38128,"484b","C","CH","O","ct_9","44","CDI",33286,"tr_6",1731
